,CT_image_path,lung_mask_path,covid_infection_mask_path,Dataset_Label,is_Train
1066,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_933.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_933.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_933.npy,CT_20-04-20,FALSE
1067,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2016.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2016.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2016.npy,CT_20-04-20,FALSE
1068,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1320.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1320.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1320.npy,CT_20-04-20,FALSE
1069,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_108.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_108.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_108.npy,CT_20-04-20,FALSE
1070,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_991.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_991.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_991.npy,CT_20-04-20,FALSE
1071,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_979.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_979.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_979.npy,CT_20-04-20,FALSE
1072,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_681.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_681.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_681.npy,CT_20-04-20,FALSE
1073,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_570.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_570.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_570.npy,CT_20-04-13,FALSE
1074,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_827.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_827.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_827.npy,CT_20-04-20,FALSE
1075,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_81.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_81.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_81.npy,CT_20-04-20,FALSE
1076,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2312.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2312.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2312.npy,CT_20-04-20,FALSE
1077,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_109.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_109.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_109.npy,CT_20-04-13,FALSE
1078,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3006.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3006.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3006.npy,CT_20-04-20,FALSE
1079,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_391.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_391.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_391.npy,CT_20-04-20,FALSE
1080,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2414.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2414.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2414.npy,CT_20-04-20,FALSE
1081,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2292.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2292.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2292.npy,CT_20-04-20,FALSE
1082,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1454.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1454.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1454.npy,CT_20-04-20,FALSE
1083,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_858.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_858.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_858.npy,CT_20-04-20,FALSE
1084,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2149.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2149.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2149.npy,CT_20-04-20,FALSE
1085,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_14.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_14.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_14.npy,CT_20-04-20,FALSE
1086,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3186.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3186.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3186.npy,CT_20-04-20,FALSE
1087,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2647.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2647.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2647.npy,CT_20-04-20,FALSE
1088,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_81.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_81.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_81.npy,CT_20-04-13,FALSE
1089,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_174.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_174.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_174.npy,CT_20-04-20,FALSE
1090,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3386.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3386.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3386.npy,CT_20-04-20,FALSE
1091,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1508.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1508.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1508.npy,CT_20-04-20,FALSE
1092,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2522.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2522.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2522.npy,CT_20-04-20,FALSE
1093,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_909.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_909.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_909.npy,CT_20-04-20,FALSE
1094,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_326.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_326.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_326.npy,CT_20-04-20,FALSE
1095,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2514.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2514.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2514.npy,CT_20-04-20,FALSE
1096,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2037.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2037.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2037.npy,CT_20-04-20,FALSE
1097,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1718.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1718.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1718.npy,CT_20-04-20,FALSE
1098,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_678.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_678.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_678.npy,CT_20-04-13,FALSE
1099,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3459.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3459.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3459.npy,CT_20-04-20,FALSE
1100,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_87.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_87.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_87.npy,CT_20-04-13,FALSE
1101,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_671.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_671.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_671.npy,CT_20-04-13,FALSE
1102,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2403.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2403.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2403.npy,CT_20-04-20,FALSE
1103,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_617.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_617.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_617.npy,CT_20-04-13,FALSE
1104,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_541.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_541.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_541.npy,CT_20-04-20,FALSE
1105,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1190.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1190.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1190.npy,CT_20-04-20,FALSE
1106,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3281.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3281.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3281.npy,CT_20-04-20,FALSE
1107,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_496.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_496.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_496.npy,CT_20-04-20,FALSE
1108,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2025.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2025.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2025.npy,CT_20-04-20,FALSE
1109,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2726.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2726.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2726.npy,CT_20-04-20,FALSE
1110,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2274.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2274.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2274.npy,CT_20-04-20,FALSE
1111,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_63.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_63.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_63.npy,CT_20-03-24,TRUE
1112,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2346.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2346.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2346.npy,CT_20-04-20,FALSE
1113,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1159.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1159.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1159.npy,CT_20-04-20,FALSE
1114,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2263.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2263.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2263.npy,CT_20-04-20,FALSE
1115,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_117.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_117.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_117.npy,CT_20-04-20,FALSE
1116,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2925.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2925.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2925.npy,CT_20-04-20,FALSE
1117,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2600.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2600.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2600.npy,CT_20-04-20,FALSE
1118,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_135.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_135.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_135.npy,CT_20-04-13,FALSE
1119,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3024.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3024.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3024.npy,CT_20-04-20,FALSE
1120,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3146.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3146.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3146.npy,CT_20-04-20,FALSE
1121,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_705.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_705.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_705.npy,CT_20-04-20,FALSE
1122,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_607.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_607.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_607.npy,CT_20-04-13,FALSE
1123,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_751.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_751.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_751.npy,CT_20-04-20,FALSE
1124,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2641.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2641.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2641.npy,CT_20-04-20,FALSE
1125,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1237.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1237.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1237.npy,CT_20-04-20,FALSE
1126,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2495.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2495.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2495.npy,CT_20-04-20,FALSE
1127,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_17.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_17.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_17.npy,CT_20-03-24,TRUE
1128,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1365.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1365.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1365.npy,CT_20-04-20,FALSE
1129,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3452.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3452.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3452.npy,CT_20-04-20,FALSE
1130,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_864.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_864.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_864.npy,CT_20-04-20,FALSE
1131,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2446.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2446.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2446.npy,CT_20-04-20,FALSE
1132,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_668.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_668.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_668.npy,CT_20-04-20,FALSE
1133,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_727.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_727.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_727.npy,CT_20-04-13,FALSE
1134,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_334.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_334.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_334.npy,CT_20-04-20,FALSE
1135,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1883.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1883.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1883.npy,CT_20-04-20,FALSE
1136,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_164.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_164.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_164.npy,CT_20-04-13,FALSE
1137,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_514.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_514.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_514.npy,CT_20-04-20,FALSE
1138,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1416.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1416.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1416.npy,CT_20-04-20,FALSE
1139,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2106.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2106.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2106.npy,CT_20-04-20,FALSE
1140,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_180.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_180.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_180.npy,CT_20-04-13,FALSE
1141,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2678.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2678.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2678.npy,CT_20-04-20,FALSE
1142,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_292.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_292.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_292.npy,CT_20-04-13,FALSE
1143,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1398.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1398.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1398.npy,CT_20-04-20,FALSE
1144,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3492.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3492.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3492.npy,CT_20-04-20,FALSE
1145,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_121.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_121.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_121.npy,CT_20-04-13,FALSE
1146,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_237.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_237.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_237.npy,CT_20-04-20,FALSE
1147,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2264.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2264.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2264.npy,CT_20-04-20,FALSE
1148,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_95.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_95.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_95.npy,CT_20-04-13,FALSE
1149,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_916.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_916.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_916.npy,CT_20-04-20,FALSE
